name;index;industry;sector;pca_0;pca_1;pca_2
NOROO Holdings Co., Ltd.;000325;Specialty Chemicals;Basic Materials;0.029671030953399236;0.2975306421836472;0.14088977552368448
Tongyang Inc.;001527;Building Materials;Basic Materials;0.05886376799765575;0.46183774730044;0.06841921571200221
Dongbu Corporation;005965;Engineering & Construction;Industrials;0.1662545905136127;0.6732089150422528;0.18372222405557037
Nexen Tire Corporation;002355;Auto Parts;Consumer Cyclical;0.199409089331698;-0.0226504158408605;-0.012432719936030241
YG Plus, Inc.;037270;Advertising Agencies;Communication Services;0.05286786814761418;0.17495212780671512;-0.060579833982394464
Hanyang Securities Co. Ltd.;001755;Capital Markets;Financial Services;0.20263782968990962;0.35645875004294525;0.47897813784066745
Kangwon Land, Inc.;035250;Resorts & Casinos;Consumer Cyclical;0.18018547712964206;-0.26313292328633087;0.04180061346179825
Hana Financial Group Inc.;086790;Banks - Regional;Financial Services;0.29323049469443263;-0.19917581068494875;-0.054919956425362425
Yuhwa Securities co.,ltd.;003465;Capital Markets;Financial Services;0.33181310224082883;0.31973256608765366;0.7159702141425418
JB Financial Group Co., Ltd.;175330;Banks - Regional;Financial Services;0.3186645756837574;-0.411178423389745;0.09727544449924314
ISU Petasys Co., Ltd.;007660;Electronic Components;Technology;0.06687060699413172;0.045198211445967085;-0.16327561047607944
ChinHung International, Inc.;002785;Engineering & Construction;Industrials;-0.05469433998667894;0.6038393713039262;-0.018341511709690443
Namkwang Engineering & Construction Co., Ltd.;001260;Engineering & Construction;Industrials;0.1697256506234851;0.5542266990713361;-0.008514986737303172
Hanil Hyundai Cement Co., Ltd;006390;Building Materials;Basic Materials;0.3102887722749078;0.30103720411374446;0.08877234969331554
Samyang Holdings Corporation;000075;Conglomerates;Industrials;0.12501299184118853;0.15183906998729327;0.29169760146162793
CROWNHAITAI Holdings Co.,Ltd.;005745;Confectioners;Consumer Defensive;0.11493461329487126;0.42873108436890783;0.04387009532669055
TS Corporation;001795;Confectioners;Consumer Defensive;0.19425867750265724;0.16323213697363684;0.40651515021111667
Namyang Dairy Products Co., Ltd;003925;Packaged Foods;Consumer Defensive;0.16293891330401533;0.4407210867320255;0.3698596779240186
HansolHomeDeco.Co., Ltd.;025750;Furnishings, Fixtures & Appliances;Consumer Cyclical;0.02217813512883754;0.03815435320736166;-0.10650919234318229
Green Cross Holdings Corporation;005257;Biotechnology;Healthcare;0.0954571955639365;0.738623061309893;0.5241452187261051
Shinpoong Pharmaceutical Co.,Ltd;019175;Drug Manufacturers - Specialty & Generic;Healthcare;0.043394623559748435;0.552377416830366;0.32607927998450265
JW Pharmaceutical Corporation;001067;Drug Manufacturers - Specialty & Generic;Healthcare;-0.04688914585916537;0.5542870533186178;0.12116384846457859
JW Pharmaceutical Corporation;001065;Drug Manufacturers - Specialty & Generic;Healthcare;-0.06122342147329479;0.5556123446178584;0.2834961693281237
Sebang Co., Ltd;004365;Integrated Freight & Logistics;Industrials;0.15327325771582478;0.00438035491671096;0.34321108241026205
Industrial Bank of Korea;024110;Banks - Regional;Financial Services;0.18755457220108473;-0.22239232404786843;0.19107159298075954
ENPLUS Co., Ltd.;074610;Farm & Heavy Construction Machinery;Industrials;-0.1020327441268104;0.6146016408836648;-0.10212691138501054
Lotte Chilsung Beverage Co., Ltd.;005305;Beverages - Non-Alcoholic;Consumer Defensive;0.12153305440481216;0.036863970731944334;0.22297936793196474
Farmsco;036580;Packaged Foods;Consumer Defensive;0.027949400024562476;0.35271206998053717;-0.056666878074030515
NPC Co., Ltd.;004255;Packaging & Containers;Consumer Cyclical;0.10368163708541023;0.07415123470563742;0.09290218089395502
Daekyo Co., Ltd.;019680;Education & Training Services;Consumer Defensive;0.22700077583146605;-0.41097121839351336;0.13521297716270225
Taihan Cable & Solution Co., Ltd.;001440;Electrical Equipment & Parts;Industrials;0.19620946633887537;0.29492581348763003;-0.18902906298718006
Daekyo Co., Ltd.;019685;Education & Training Services;Consumer Defensive;0.28038171290179315;-0.30757162486999434;0.34475929301994684
Doosan Corporation;000157;Conglomerates;Industrials;0.2287210850055379;0.35597407397534564;0.519144256069811
NICE Holdings Co., Ltd.;034310;Financial Data & Stock Exchanges;Financial Services;0.09807355065616447;-0.0057977232770487774;0.1210351441045093
Kiwoom Securities Co., Ltd.;039490;Capital Markets;Financial Services;0.06533617372755551;-0.12341922131383481;-0.22288551078339736
Nexen Corporation;005725;Auto Parts;Consumer Cyclical;0.11215698858184453;0.3858937419266705;0.4178313626726595
Sangsangin Investment & Securities Co.,Ltd.;001290;Capital Markets;Financial Services;0.05330049093911249;0.014550088958889512;-0.10879762240312055
Charm Engineering Co.,Ltd.;009310;Semiconductors;Technology;0.2849660637365071;0.37488530441041645;-0.09072610881620508
LG Display Co., Ltd.;034220;Consumer Electronics;Technology;0.014125103082787083;-0.09182036095273208;-0.1348350665587889
Development Advance Solution Co.,Ltd.;058730;Steel;Basic Materials;0.10842394649526055;-0.182352068168324;-0.08866018174741469
Telcoware Co.,Ltd.;078000;Telecom Services;Communication Services;0.13014948049955832;-0.2612733154854213;0.02859206744600807
GS Holdings Corp.;078935;Conglomerates;Industrials;0.3116426800527695;-0.42570994459557115;-0.02501826256691743
Uniquest Corporation;077500;Electronics & Computer Distribution;Technology;0.029529156858908334;-0.0816430143652375;-0.027499070086928257
GS Holdings Corp.;078930;Conglomerates;Industrials;0.1396700033444599;-0.3655084029914917;-0.18004595928318354
INFAC Corporation;023810;Auto Parts;Consumer Cyclical;0.04143497735349566;-0.08312703085007739;-0.24166684575293
Sangsin Brake Co., Ltd.;041650;Auto Parts;Consumer Cyclical;0.043131740358878234;-0.16512716651634252;-0.13166606561471633
UNID Company Ltd.;014830;Chemicals;Basic Materials;0.15722261245712277;-0.2798091700519899;0.008410401700005048
CJ CGV Co., Ltd.;079160;Entertainment;Communication Services;-0.0028764473471471486;-0.02914370257355761;-0.030877305373359816
Ilsung Construction Co., Ltd.;013360;Engineering & Construction;Industrials;0.011521074381920737;0.2376549202415383;0.22557460189544393
Able C&C Co., Ltd.;078520;Household & Personal Products;Consumer Defensive;-0.16052737626355826;0.31231655144588466;-0.1761374915391469
Iljin Diamond Co.,Ltd;081000;Tools & Accessories;Industrials;-0.058590811392008224;-0.0806540404846213;-0.20692900936073838
Bumyang Construction Co.,Ltd.;002410;Engineering & Construction;Industrials;0.07834514416389116;0.2339526636119317;0.18557572317878482
Kumho Tire Co., Inc.;073240;Auto Parts;Consumer Cyclical;0.029719391700313236;-0.03503486472974257;-0.18338285857897912
AMOREPACIFIC Group;002795;Household & Personal Products;Consumer Defensive;0.07464876620752597;0.17124659368569553;0.2674699959678014
Samho Development Co., LTD;010960;Engineering & Construction;Industrials;-0.04584733005873559;-0.16224875933459496;-0.0931125505912393
STX Engine Co.,Ltd.;077970;Specialty Industrial Machinery;Industrials;-0.08969937525947902;0.387007575149524;-0.2912484169847169
Dongil Industries Co.,Ltd.;004890;Steel;Basic Materials;0.07845376293839862;-0.2756933881719983;-0.02557508485348215
Dongyang Express Corp.;084670;Railroads;Industrials;0.05132176692877599;-0.3019718169356921;0.1077735298420899
HANMI Semiconductor Co., Ltd.;042700;Semiconductor Equipment & Materials;Technology;-0.09832410848520745;-0.001239690678423;-0.2437772589166977
E-World Co.,Ltd.;084680;Leisure;Consumer Cyclical;-0.11883740366251949;0.33172091334296383;-0.23883337739968116
Daesang Holdings Co., Ltd.;084690;Packaged Foods;Consumer Defensive;0.04850593241676027;-0.04128554913655516;-0.08597537708334235
KOAS Co., Ltd.;071950;Furnishings, Fixtures & Appliances;Consumer Cyclical;-0.16546808267325852;0.32223158785934325;-0.1637636191479409
Moorim P&P Co., Ltd.;009580;Paper & Paper Products;Basic Materials;0.04816835966879446;-0.193754874830362;0.02915661250404114
Saeron Automotive Corporation;075180;Auto Parts;Consumer Cyclical;-0.031902502777390096;-0.44296910016598007;0.06398158804741869
Daehan Steel Co., Ltd.;084010;Steel;Basic Materials;-0.019589462243765454;-0.01065699527766828;-0.2223556070487561
Hyundai Livart Furniture Company Limited;079430;Furnishings, Fixtures & Appliances;Consumer Cyclical;-0.042702804510667325;0.08754484029958046;-0.031658443373453304
SG Global Co.,Ltd.;001380;Auto Parts;Consumer Cyclical;-0.08969740231240114;0.4217404298426972;-0.11822512746856784
Green Chemical Co., Ltd.;083420;Specialty Chemicals;Basic Materials;-0.030178938892358287;-0.18582437996679005;0.08458654820273129
TBH Global Co., Ltd;084870;Apparel Manufacturing;Consumer Cyclical;-0.19139402191813104;0.15053531379392818;-0.23616725753324677
Daesang Holdings Co., Ltd.;084695;Packaged Foods;Consumer Defensive;-0.08064698123524316;-0.032192234965818634;0.04939623816845581
Hyundai Glovis Co., Ltd.;086280;Integrated Freight & Logistics;Industrials;-0.08245844148443515;-0.1981053234320197;-0.1303031894137548
Cheil Grinding Wheel Ind. Co., Ltd.;001560;Tools & Accessories;Industrials;0.01772827490470341;-0.18857309169350472;0.05380883641009899
Lotte Shopping Co., Ltd.;023530;Department Stores;Consumer Cyclical;0.018009716615224935;-0.28092844132803657;0.1576648634680637
Sebang Co., Ltd;004360;Integrated Freight & Logistics;Industrials;0.05747245702193038;0.3545106896699579;0.7905985260663965
Jindo.Co., Ltd.;088790;Apparel Manufacturing;Consumer Cyclical;-0.14457012797367255;0.23406025872478278;-0.17667089876852624
SHINSEGAE Information & Communication Inc.;035510;Information Technology Services;Technology;-0.008139772603285023;-0.18239942248311122;-0.043943068108413204
Woojin Plaimm Co., Ltd.;049800;Specialty Industrial Machinery;Industrials;-0.10951377245273658;0.0023351659080182996;-0.23766827325029857
Pyung Hwa Industrial Co., Ltd.;090080;Auto Parts;Consumer Cyclical;-0.16764987699785697;0.015489048078265316;-0.21048370841870748
NOROO PAINT & COATINGS Co., Ltd.;090350;Specialty Chemicals;Basic Materials;-0.08085696546117621;0.011847468387561316;-0.21927385526385068
Amorepacific Corporation;090430;Household & Personal Products;Consumer Defensive;-0.09247936854022787;-0.20637996247726917;0.19378624974525532
Amorepacific Corporation;090435;Household & Personal Products;Consumer Defensive;-0.12509090492503525;-0.15016250811920925;0.06716093905044673
NOROO PAINT & COATINGS Co., Ltd.;090355;Specialty Chemicals;Basic Materials;-0.09626261836309785;0.12955999937222132;0.0016248632562821247
HDC Hyundai Engineering Plastics Co., Ltd.;089470;Auto Parts;Consumer Cyclical;-0.17001558839168432;-0.18818808101231516;-0.18985505097889205
KPX Holdings Co., Ltd.;092230;Conglomerates;Industrials;-0.01230734862165972;-0.3981476545298642;0.1329756383556049
Kec Corporation;092220;Semiconductor Equipment & Materials;Technology;-0.23443526593395547;0.12112394020829334;-0.09976228647848484
Incheon City Gas Co., Ltd.;034590;Utilities - Regulated Gas;Utilities;0.12763870338797134;-0.41316762284844505;0.4390086539610259
JOOYONTECH CO., Ltd;044380;Computer Hardware;Technology;-0.13007282328100148;0.25343219843038467;-0.2677621015414137
Sam Jung Pulp Co.,Ltd.;009770;Paper & Paper Products;Basic Materials;-0.06592955994137556;-0.3701438115831419;0.22012755295709216
LF Corp.;093050;Apparel Manufacturing;Consumer Cyclical;-0.07685408962774781;-0.3839076853146021;-0.031230876895792188
Lotte Tour Development Co., Ltd.;032350;Resorts & Casinos;Consumer Cyclical;-0.2001377887552753;0.11962521309485027;-0.023010187619806728
Cosmax BTI, Inc.;044820;Packaged Foods;Consumer Defensive;-0.2686602313533313;0.19732041997770763;-0.18634505356900155
Metalabs Co., Ltd.;090370;Apparel Manufacturing;Consumer Cyclical;-0.19756355338746615;0.19415961609869073;-0.0998669695092623
Foosung Co., Ltd.;093370;Chemicals;Basic Materials;-0.20045290587305464;0.08456898733475068;-0.4329736756061204
ChinHung International, Inc.;002787;Engineering & Construction;Industrials;-0.3080831271572524;0.35852801086883745;-0.06258448209964004
Woongjin Thinkbig Co., Ltd.;095720;Publishing;Communication Services;-0.20342511360987667;0.0245696863770149;-0.09438522268614236
Aluko Co., Ltd.;001780;Aluminum;Basic Materials;-0.2514353007010608;0.10047379275459542;-0.27806069968261365
Samsung Card Co., Ltd.;029780;Credit Services;Financial Services;0.011481657765955;-0.34974659442605416;0.010119888134649983
SK Innovation Co., Ltd.;096770;Oil & Gas Refining & Marketing;Energy;-0.20699489520645267;-0.06017466948078512;-0.4031172632934163
SK Innovation Co., Ltd.;096775;Oil & Gas Refining & Marketing;Energy;-0.028456496877952153;-0.5096727231628757;-0.05405022140678351
JW Holdings Corporation;096760;Drug Manufacturers - Specialty & Generic;Healthcare;-0.21360171513089787;0.05189399845221718;-0.27966824048050026
HJ Shipbuilding & Construction Co., Ltd.;097230;Engineering & Construction;Industrials;-0.28968868303138784;0.032941663405477245;-0.45764270417125835
CJ Cheiljedang Corporation;097950;Packaged Foods;Consumer Defensive;-0.2335968542282335;-0.33546862628678764;0.0018658176050327137
CJ Cheiljedang Corporation;097955;Packaged Foods;Consumer Defensive;-0.0751285364321495;-0.32131623455148206;0.14828962504868626
Hyosung ITX Co. Ltd;094280;Information Technology Services;Technology;-0.3114456205158298;-0.14015822736382066;-0.28900415211129765
DAE-IL Corporation;092200;Auto Parts;Consumer Cyclical;-0.239315061504391;0.054581975477235506;-0.34679874511825065
Kishin Corporation;092440;Metal Fabrication;Industrials;-0.10883423354349703;-0.4919686880784886;-0.017234499298503923
KSS Line Ltd.;044450;Marine Shipping;Industrials;-0.24112301549101064;-0.29389655302515033;0.0023476529362589996
Daishin Securities Co.,Ltd;003547;Capital Markets;Financial Services;0.16352330023862705;-0.5610351159896352;0.25699942040907575
KEPCO Plant Service & Engineering Co.,Ltd.;051600;Engineering & Construction;Industrials;-0.23529298284150463;-0.21530265115169983;-0.0820026345580504
NK Co., Ltd.;085310;Specialty Industrial Machinery;Industrials;-0.266924406035441;0.18027732878953687;-0.26625579822034695
Pan Ocean Co., Ltd.;028670;Marine Shipping;Industrials;-0.24711780062461813;0.10729514103045204;-0.24019779968812552
Chinyang Holdings Corp.;100250;Specialty Chemicals;Basic Materials;-0.23962741240885738;-0.3164200782590878;-0.09517709529041468
SNT Energy Co., Ltd.;100840;Specialty Industrial Machinery;Industrials;-0.22277106391115373;-0.119739331422545;-0.2811070594759673
Asiana Airlines, Inc.;020560;Airlines;Industrials;-0.14164925569517212;-0.21272464104282046;-0.2251382011389064
Visang Education Inc;100220;Publishing;Communication Services;-0.26467205763051305;-0.07071948692940827;-0.054266462003045295
MYUNGMOON Pharm co.,Ltd;017180;Drug Manufacturers - Specialty & Generic;Healthcare;-0.3381483211097252;0.21306872409564878;-0.17661841815309956
DONGSUNG CHEMICAL Co., Ltd.;102260;Chemicals;Basic Materials;-0.31858741747905184;-0.16235082627833672;-0.11053207991743061
LG Innotek Co., Ltd.;011070;Electronic Components;Technology;-0.29772237182180405;-0.13569463880668053;-0.156935599976808
Poongsan Corporation;103140;Metal Fabrication;Industrials;-0.2945388576485863;-0.27448015129660874;-0.29767443063243937
Iljin Electric Co.,Ltd;103590;Electrical Equipment & Parts;Industrials;-0.2638039434846387;-0.2597627615762886;-0.23957543648638144
KISCO Corp.;104700;Steel;Basic Materials;-0.23547501096382492;-0.18442816111905727;-0.23890510135955803
Bookook Steel Co., Ltd.;026940;Steel;Basic Materials;-0.14384460181310005;-0.39884238029256436;-0.10173104522657556
NAVER Corporation;035420;Internet Content & Information;Communication Services;-0.30084815732285275;-0.17685497508130724;0.01193999801918628
Miwon Holdings Co., Ltd.;107590;Specialty Chemicals;Basic Materials;-0.19631429749430454;-0.4201730721569686;-0.01650962427246111
Hansae Co., Ltd.;105630;Apparel Manufacturing;Consumer Cyclical;-0.3827874571906789;-0.022617534285134272;-0.09565235516934453
LX Hausys, Ltd.;108675;Building Products & Equipment;Industrials;-0.2214273276829219;-0.1951093337059735;0.033572308887954844
LX Hausys, Ltd.;108670;Building Products & Equipment;Industrials;-0.27851090791295763;-0.17471321499542092;-0.08596654969311551
Joosung Corperation;109070;Communication Equipment;Technology;-0.3417657360027487;0.529930336152041;-0.18169649216802086
Dong-Ah Geological Engineering Company Ltd.;028100;Engineering & Construction;Industrials;-0.24618043101478387;-0.32609646446514595;-0.01923033885115999
HanmiGlobal Co., Ltd.;053690;Engineering & Construction;Industrials;-0.2065502300149646;-0.1894637296942062;-0.04676536118258217
INBIOGEN Co., Ltd.;101140;Footwear & Accessories;Consumer Cyclical;-0.4218198086099028;0.5278208645545335;-0.2825903350101414
Youngone Corporation;111770;Apparel Manufacturing;Consumer Cyclical;-0.3461027562140592;-0.20433401008019667;-0.15563595372976582
hyungji Elite Co., Ltd.;093240;Apparel Manufacturing;Consumer Cyclical;-0.36140506020123364;0.10794465665572014;-0.25097132308060377
Tong Yang Life Insurance Co., Ltd.;082640;Insurance - Life;Financial Services;-0.29713985799398823;-0.3432736002890129;0.07014974602456389
HITEJINRO Co., Ltd.;000080;Beverages - Wineries & Distilleries;Consumer Defensive;-0.2599647858149022;-0.3263591287916723;0.15184643696044864
Union Materials Corp.;047400;Tools & Accessories;Industrials;-0.36675817007968464;-0.14503085716689074;-0.18256193606660506
Hwang Kum Steel & Technology Co., Ltd;032560;Steel;Basic Materials;-0.23465271745179564;-0.28807524952440755;-0.061666742952084526
SK Inc.;034730;Conglomerates;Industrials;-0.33656737931515013;-0.2654585961928513;-0.0459333791047355
Grand Korea Leisure Co., Ltd.;114090;Resorts & Casinos;Consumer Cyclical;-0.4240858997264192;-0.0997724778420288;-0.08481699221534991
KEPCO Engineering & Construction Company, Inc.;052690;Engineering & Construction;Industrials;-0.419431752072746;-0.17287449626907125;-0.20799079744532767
Korea District Heating Corp.;071320;Utilities - Renewable;Utilities;-0.2536320763450295;-0.40950053705675515;0.027311128752867835
Kolon Industries, Inc.;120115;Chemicals;Basic Materials;-0.34512745132307365;-0.338957697756292;-0.08267485805031896
Kolon Industries, Inc.;120110;Chemicals;Basic Materials;-0.3738821178637559;-0.23124819848408895;-0.2876925326835239
KC Cottrell Co., Ltd.;119650;Pollution & Treatment Controls;Industrials;-0.4019578705802231;-0.08555415451349607;-0.20417225855288354
METACARE CO., Ltd.;118000;Drug Manufacturers - General;Healthcare;-0.4412848026299738;0.3802440373673154;-0.2276392049810654
Youngwire Co., Ltd.;012160;Steel;Basic Materials;-0.388457393271883;-0.13578320009502123;0.010035143308965183
CHOSUN WELDING POHANG Co., Ltd;120030;Tools & Accessories;Industrials;-0.30298493542327926;-0.3358857919650099;-0.11121481764298363
Hanwha Life Insurance Co., Ltd.;088350;Insurance - Life;Financial Services;-0.1850496486807973;-0.5447037119594822;0.06038622365979342
HD-Hyundai Marine Engine Co., Ltd.;071970;Specialty Industrial Machinery;Industrials;-0.4114940581164219;0.32233928305390247;-0.3223410509364502
Samsung Life Insurance Co., Ltd.;032830;Insurance - Life;Financial Services;-0.14918657170513594;-0.4121704553897483;0.3296240653334217
SJM Co., Ltd.;123700;Auto Parts;Consumer Cyclical;-0.34419125253752586;-0.36781723874929073;-0.061250133692681334
Hankook Cosmetics Co., Ltd.;123690;Household & Personal Products;Consumer Defensive;-0.49429087267535143;0.15425860862189036;-0.19627810632017456
REYON Pharmaceutical Co., Ltd.;102460;Drug Manufacturers - Specialty & Generic;Healthcare;-0.5541910359851465;0.08455280429229697;-0.23665836941688792
HL Holdings Corporation;060980;Auto Parts;Consumer Cyclical;-0.4120455269368872;-0.20704819630211121;-0.1735655656748439
Woojin Inc.;105840;Scientific & Technical Instruments;Technology;-0.35527731085479397;-0.42656747848703136;-0.00995616397830245
Hanmi Pharm. Co., Ltd.;128940;Drug Manufacturers - Specialty & Generic;Healthcare;-0.5328075006193518;0.08739070579630318;-0.19161186333834254
iMarketKorea Inc.;122900;Specialty Business Services;Industrials;-0.4608063939581289;-0.10274681462935005;-0.1705675210014044
Daesung Industrial Co., Ltd.;128820;Oil & Gas Refining & Marketing;Energy;-0.4018099000846723;0.004132740234176729;-0.1630679209276387
Dohwa Engineering Co., Ltd.;002150;Engineering & Construction;Industrials;-0.4391072386090009;-0.3213820530921373;0.19361310494506082
Hyundai Home Shopping Network Corporation;057050;Internet Retail;Consumer Cyclical;-0.41064184753008826;-0.34403192891649004;0.017814852473605085
ktcs corporation;058850;Specialty Business Services;Industrials;-0.3491353241386129;-0.4456096538437605;-0.08982897448321661
FILA Holdings Corporation;081660;Leisure;Consumer Cyclical;-0.4237053777150929;-0.38026791539637733;0.01907810014219782
LVMC Holdings;900140;Auto Manufacturers;Consumer Cyclical;-0.5680497637100753;0.023356012237061463;-0.22270306718743876
Korea Electric Power Industrial Development Co., Ltd;130660;Utilities - Regulated Electric;Utilities;-0.43946291977632324;-0.31475407941896616;-0.054344863077335916
KTIS Corporation;058860;Telecom Services;Communication Services;-0.3917793599885863;-0.19412688043578696;-0.2131839169554258
Hyundai Futurenet Co., Ltd.;126560;Entertainment;Communication Services;-0.47402502031679916;-0.19680018902500326;-0.12414155606050392
Daesung Energy Co., Ltd.;117580;Utilities - Regulated Gas;Utilities;-0.2805910393544029;-0.5464901890596862;0.05923365197154382
Hanwha Engine Co., Ltd.;082740;Specialty Industrial Machinery;Industrials;-0.4250035117136805;-0.126409891835005;-0.3110938007055572
Sunjin Co.,Ltd.;136490;Farm Products;Consumer Defensive;-0.5245664007959194;-0.15095273381529123;-0.1738652592158161
Hyundai Wia Corporation;011210;Auto Parts;Consumer Cyclical;-0.37265644494572625;-0.22880420282598568;-0.054650396170313
LS Networks Corporation Limited;000680;Specialty Retail;Consumer Cyclical;-0.3267803446957962;0.25663543481720674;0.5128782001744513
Sidiz.Inc.;134790;Furnishings, Fixtures & Appliances;Consumer Cyclical;-0.5617454651510554;0.1017073955703521;-0.10320317125354742
Lotte Energy Materials Corporation;020150;Electrical Equipment & Parts;Industrials;-0.5960111416263754;0.11434287599393925;-0.12874207805457535
Miwon Chemicals Co., Ltd.;134380;Chemicals;Basic Materials;-0.4270713610926093;-0.26914078703851824;0.006333984959747779
Korea Engineering Consultants Corp.;023350;Engineering & Construction;Industrials;-0.48742830227800615;-0.08876183709948092;-0.05479267763151171
Meritz Financial Group Inc.;138040;Asset Management;Financial Services;-0.4291888322347036;-0.31626692503367826;-0.09389103119988737
SeAH SPECIAL STEEL CO., LTD.;019440;Steel;Basic Materials;-0.3974638093524033;-0.3304981728880815;0.17843314767204355
KT Skylife Co., Ltd.;053210;Broadcasting;Communication Services;-0.5320701634362295;-0.23781646018271219;-0.08771218242450093
E-MART Inc.;139480;Discount Stores;Consumer Defensive;-0.3937248796255069;-0.489732348241281;0.1669393929736786
Kolon ENP;138490;Specialty Chemicals;Basic Materials;-0.5284967338332855;-0.22586536509024213;-0.24722029291174766
Hansaemk Co.,Ltd.;069640;Apparel Manufacturing;Consumer Cyclical;-0.62623485202069;0.17483544345440147;-0.19865758878082712
Korea Aerospace Industries, Ltd.;047810;Aerospace & Defense;Industrials;-0.4765585309834365;-0.20226245733799858;-0.1806385748504098
LOTTE Himart Co.,Ltd.;071840;Specialty Retail;Consumer Cyclical;-0.4494758966223869;-0.3581202570571311;-0.05453924243481296
Shinsegae International Co., Ltd.;031430;Apparel Retail;Consumer Cyclical;-0.5458628558603182;-0.08056571970273012;-0.004111993484789075
SAMWONSTEEL Co.,Ltd.;023000;Steel;Basic Materials;-0.40298686253164845;-0.4750921556061727;0.01730138730958709
HITEJINRO Co., Ltd.;000087;Beverages - Wineries & Distilleries;Consumer Defensive;-0.20412547085268026;-0.5580666134463856;0.49879111484109195
Samyang Corporation;145990;Packaged Foods;Consumer Defensive;-0.5224466140076709;-0.2553264640242165;-0.07900783697531194
Samyang Corporation;145995;Packaged Foods;Consumer Defensive;-0.4653882805909735;-0.038718149346645414;0.12799634849541797
GS Retail Co., Ltd.;007070;Department Stores;Consumer Cyclical;-0.5069541314203276;-0.17388021993173502;0.015403005965353708
Intergis Co., Ltd;129260;Integrated Freight & Logistics;Industrials;-0.550062444739218;-0.20707222914217202;-0.06616126729593536
K-TOP Reits Co.,Ltd.;145270;REIT - Diversified;Real Estate;-0.4314268442754662;-0.17266668822391146;0.09891065156724652
Huvis Corporation;079980;Textile Manufacturing;Consumer Cyclical;-0.4996984633231149;-0.4572227109795193;0.007938823948220987
SAJO SEAFOOD Co.,Ltd;014710;Packaged Foods;Consumer Defensive;-0.5719576081357669;-0.14452049661550775;-0.19645821477073455
Hankook Tire & Technology Co., Ltd.;161390;Auto Parts;Consumer Cyclical;-0.46175664973631203;-0.345268580957933;0.002037097914022925
Aekyungchemical Co., Ltd.;161000;Specialty Chemicals;Basic Materials;-0.5617027028870865;-0.24261644885391448;-0.08303863757877122
DRB Industrial Co., Ltd.;163560;Auto Parts;Consumer Cyclical;-0.5590339347937329;-0.29497147681439506;-0.1124379076626566
Kolmar Korea Co., Ltd.;161890;Household & Personal Products;Consumer Defensive;-0.7716404711224669;-0.07889569614377243;-0.10298424176219925
GMB Korea Corp.;013870;Auto Parts;Consumer Cyclical;-0.47510981377577743;-0.3948544123845382;-0.05469940866991666
LG HelloVision Corp.;037560;Broadcasting;Communication Services;-0.6923837955182146;-0.17984167218131952;-0.049554089888491824
Dong-A ST Co., Ltd.;170900;Drug Manufacturers - Specialty & Generic;Healthcare;-0.787242495947481;-0.10443642368310412;-0.06762816591218376
DSR Corp;155660;Textile Manufacturing;Consumer Cyclical;-0.5818930053825296;-0.369689509427221;0.07276937108110182
NHN Corporation;181710;Electronic Gaming & Multimedia;Communication Services;-0.8480986482031236;-0.05505396320079228;-0.111095829539479
Hanjin Kal;180640;Lodging;Consumer Cyclical;-0.814690046107789;0.08223410130442313;-0.22908470620736424
Hyundai Rotem Company;064350;Railroads;Industrials;-0.7833181029228776;-0.2545484814883519;-0.05706709081215953
Asia Cement Co.,Ltd.;183190;Building Materials;Basic Materials;-0.8024394279532168;-0.2748332832970191;-0.044862537373183305
Singsong Holdings Co.,Ltd.;006880;Conglomerates;Industrials;-0.6955888706336908;-0.3026264731212593;0.21999304988676655
Chong Kun Dang Pharmaceutical Corp.;185750;Drug Manufacturers - Specialty & Generic;Healthcare;-0.8826716609002049;-0.011444546634524988;-0.01735520382819436
Cosmax, Inc.;192820;Household & Personal Products;Consumer Defensive;-1.023166967730052;0.06104040243321593;0.00620412699847581
BGF Co., Ltd.;027410;Specialty Chemicals;Basic Materials;-0.9444843352912448;0.10106875840405774;-0.09595637547137714
Fine besteel. Co., Ltd.;133820;Steel;Basic Materials;-0.8676345513581847;-0.0008726484486983876;-0.14906068006183268
Cuckoo Holdings Co., Ltd.;192400;Furnishings, Fixtures & Appliances;Consumer Cyclical;-1.008244068797835;-0.07592952211066979;-0.05512141878701839
Seoyon E-Hwa Co., Ltd.;200880;Auto Parts;Consumer Cyclical;-0.9256033408394831;-0.15030354152620523;-0.09077895045157591
HL Mando Corporation;204320;Auto Parts;Consumer Cyclical;-0.9794586012366611;-0.26764831171064324;-0.050142748711160735
Samsung SDS Co.,Ltd.;018260;Information Technology Services;Technology;-0.9251154761560965;0.0036861079269556174;-0.010531289442151051
CS Wind Corporation;112610;Specialty Industrial Machinery;Industrials;-1.0540125595670276;0.0894615681246049;0.018027042368784784
Samsung C&T Corporation;028260;Engineering & Construction;Industrials;-0.7050011340308985;-0.1434540328685066;0.00430595948195801
DY Power Corporation;210540;Farm & Heavy Construction Machinery;Industrials;-0.9781287669243369;-0.21723882308148104;-0.09128594189773442
Hansol Paper Co., Ltd.;213500;Paper & Paper Products;Basic Materials;-0.9108058213019171;-0.30354948566817647;-0.01107573181216398
Dynamic Design Co., LTD.;145210;Specialty Industrial Machinery;Industrials;-0.8347006397496723;-0.3235712518697306;0.022602808138970462
SK D&D Co. Ltd.;210980;Real Estate - Diversified;Real Estate;-1.2745910338023716;0.007946189000662518;-0.23927744130529097
